Domain,Area,Element,Item,Year,Unit,Value
"Food Balances (2010-)","Thailand","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","4.47"
"Food Balances (2010-)","Thailand","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","3.24"
"Food Balances (2010-)","Timor-Leste","Production","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Timor-Leste","Import Quantity","Poultry Meat","2017","1000 tonnes","12"
"Food Balances (2010-)","Timor-Leste","Stock Variation","Poultry Meat","2017","1000 tonnes","8"
"Food Balances (2010-)","Timor-Leste","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Timor-Leste","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","5"
"Food Balances (2010-)","Timor-Leste","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Timor-Leste","Food","Poultry Meat","2017","1000 tonnes","5"
"Food Balances (2010-)","Timor-Leste","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","4.22"
"Food Balances (2010-)","Timor-Leste","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","14"
"Food Balances (2010-)","Timor-Leste","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","1.44"
"Food Balances (2010-)","Timor-Leste","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.89"
"Food Balances (2010-)","Togo","Production","Poultry Meat","2017","1000 tonnes","40"
"Food Balances (2010-)","Togo","Import Quantity","Poultry Meat","2017","1000 tonnes","16"
"Food Balances (2010-)","Togo","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Togo","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Togo","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","56"
"Food Balances (2010-)","Togo","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Togo","Food","Poultry Meat","2017","1000 tonnes","56"
"Food Balances (2010-)","Togo","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","7.27"
"Food Balances (2010-)","Togo","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","24"
"Food Balances (2010-)","Togo","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","2.46"
"Food Balances (2010-)","Togo","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","1.53"
"Food Balances (2010-)","Trinidad and Tobago","Production","Poultry Meat","2017","1000 tonnes","64"
"Food Balances (2010-)","Trinidad and Tobago","Import Quantity","Poultry Meat","2017","1000 tonnes","23"
"Food Balances (2010-)","Trinidad and Tobago","Stock Variation","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Trinidad and Tobago","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Trinidad and Tobago","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","86"
"Food Balances (2010-)","Trinidad and Tobago","Other uses (non-food)","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Trinidad and Tobago","Tourist consumption","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Trinidad and Tobago","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Trinidad and Tobago","Food","Poultry Meat","2017","1000 tonnes","86"
"Food Balances (2010-)","Trinidad and Tobago","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","61.8"
"Food Balances (2010-)","Trinidad and Tobago","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","215"
"Food Balances (2010-)","Trinidad and Tobago","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","18.84"
"Food Balances (2010-)","Trinidad and Tobago","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","14.8"
"Food Balances (2010-)","Tunisia","Production","Poultry Meat","2017","1000 tonnes","215"
"Food Balances (2010-)","Tunisia","Import Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Tunisia","Stock Variation","Poultry Meat","2017","1000 tonnes","17"
"Food Balances (2010-)","Tunisia","Export Quantity","Poultry Meat","2017","1000 tonnes","4"
"Food Balances (2010-)","Tunisia","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","195"
"Food Balances (2010-)","Tunisia","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Tunisia","Food","Poultry Meat","2017","1000 tonnes","195"
"Food Balances (2010-)","Tunisia","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","17.03"
"Food Balances (2010-)","Tunisia","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","57"
"Food Balances (2010-)","Tunisia","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","6.28"
"Food Balances (2010-)","Tunisia","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","3.39"
"Food Balances (2010-)","Turkey","Production","Poultry Meat","2017","1000 tonnes","2192"
"Food Balances (2010-)","Turkey","Import Quantity","Poultry Meat","2017","1000 tonnes","3"
"Food Balances (2010-)","Turkey","Stock Variation","Poultry Meat","2017","1000 tonnes","7"
"Food Balances (2010-)","Turkey","Export Quantity","Poultry Meat","2017","1000 tonnes","429"
"Food Balances (2010-)","Turkey","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","1760"
"Food Balances (2010-)","Turkey","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Turkey","Food","Poultry Meat","2017","1000 tonnes","1760"
"Food Balances (2010-)","Turkey","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","21.7"
"Food Balances (2010-)","Turkey","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","74"
"Food Balances (2010-)","Turkey","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","7.34"
"Food Balances (2010-)","Turkey","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","4.73"
"Food Balances (2010-)","Turkmenistan","Production","Poultry Meat","2017","1000 tonnes","21"
"Food Balances (2010-)","Turkmenistan","Import Quantity","Poultry Meat","2017","1000 tonnes","10"
"Food Balances (2010-)","Turkmenistan","Stock Variation","Poultry Meat","2017","1000 tonnes","3"
"Food Balances (2010-)","Turkmenistan","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","28"
"Food Balances (2010-)","Turkmenistan","Losses","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Turkmenistan","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Turkmenistan","Food","Poultry Meat","2017","1000 tonnes","26"
"Food Balances (2010-)","Turkmenistan","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","4.52"
"Food Balances (2010-)","Turkmenistan","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","15"
"Food Balances (2010-)","Turkmenistan","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","1.53"
"Food Balances (2010-)","Turkmenistan","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.95"
"Food Balances (2010-)","Uganda","Production","Poultry Meat","2017","1000 tonnes","65"
"Food Balances (2010-)","Uganda","Import Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Uganda","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Uganda","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Uganda","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","66"
"Food Balances (2010-)","Uganda","Losses","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Uganda","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Uganda","Food","Poultry Meat","2017","1000 tonnes","66"
"Food Balances (2010-)","Uganda","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","1.59"
"Food Balances (2010-)","Uganda","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","5"
"Food Balances (2010-)","Uganda","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.54"
"Food Balances (2010-)","Uganda","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.34"
"Food Balances (2010-)","Ukraine","Production","Poultry Meat","2017","1000 tonnes","1211"
"Food Balances (2010-)","Ukraine","Import Quantity","Poultry Meat","2017","1000 tonnes","121"
"Food Balances (2010-)","Ukraine","Stock Variation","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Ukraine","Export Quantity","Poultry Meat","2017","1000 tonnes","273"
"Food Balances (2010-)","Ukraine","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","1056"
"Food Balances (2010-)","Ukraine","Processing","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Ukraine","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Ukraine","Food","Poultry Meat","2017","1000 tonnes","1054"
"Food Balances (2010-)","Ukraine","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","23.69"
"Food Balances (2010-)","Ukraine","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","82"
"Food Balances (2010-)","Ukraine","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","7.94"
"Food Balances (2010-)","Ukraine","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","5.34"
"Food Balances (2010-)","United Arab Emirates","Production","Poultry Meat","2017","1000 tonnes","57"
"Food Balances (2010-)","United Arab Emirates","Import Quantity","Poultry Meat","2017","1000 tonnes","465"
"Food Balances (2010-)","United Arab Emirates","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","United Arab Emirates","Export Quantity","Poultry Meat","2017","1000 tonnes","31"
"Food Balances (2010-)","United Arab Emirates","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","492"
"Food Balances (2010-)","United Arab Emirates","Losses","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","United Arab Emirates","Tourist consumption","Poultry Meat","2017","1000 tonnes","245"
"Food Balances (2010-)","United Arab Emirates","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","United Arab Emirates","Food","Poultry Meat","2017","1000 tonnes","246"
"Food Balances (2010-)","United Arab Emirates","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","25.97"
"Food Balances (2010-)","United Arab Emirates","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","88"
"Food Balances (2010-)","United Arab Emirates","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","8.92"
"Food Balances (2010-)","United Arab Emirates","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","5.57"
"Food Balances (2010-)","United Kingdom of Great Britain and Northern Ireland","Production","Poultry Meat","2017","1000 tonnes","1839"
"Food Balances (2010-)","United Kingdom of Great Britain and Northern Ireland","Import Quantity","Poultry Meat","2017","1000 tonnes","779"
"Food Balances (2010-)","United Kingdom of Great Britain and Northern Ireland","Stock Variation","Poultry Meat","2017","1000 tonnes","-16"
"Food Balances (2010-)","United Kingdom of Great Britain and Northern Ireland","Export Quantity","Poultry Meat","2017","1000 tonnes","359"
"Food Balances (2010-)","United Kingdom of Great Britain and Northern Ireland","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","2275"
"Food Balances (2010-)","United Kingdom of Great Britain and Northern Ireland","Processing","Poultry Meat","2017","1000 tonnes","96"
"Food Balances (2010-)","United Kingdom of Great Britain and Northern Ireland","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","United Kingdom of Great Britain and Northern Ireland","Food","Poultry Meat","2017","1000 tonnes","2179"
"Food Balances (2010-)","United Kingdom of Great Britain and Northern Ireland","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","32.66"
"Food Balances (2010-)","United Kingdom of Great Britain and Northern Ireland","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","122"
"Food Balances (2010-)","United Kingdom of Great Britain and Northern Ireland","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","14.06"
"Food Balances (2010-)","United Kingdom of Great Britain and Northern Ireland","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","6.89"
"Food Balances (2010-)","United Republic of Tanzania","Production","Poultry Meat","2017","1000 tonnes","65"
"Food Balances (2010-)","United Republic of Tanzania","Import Quantity","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","United Republic of Tanzania","Stock Variation","Poultry Meat","2017","1000 tonnes","-1"
"Food Balances (2010-)","United Republic of Tanzania","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","68"
"Food Balances (2010-)","United Republic of Tanzania","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","United Republic of Tanzania","Food","Poultry Meat","2017","1000 tonnes","68"
"Food Balances (2010-)","United Republic of Tanzania","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","1.24"
"Food Balances (2010-)","United Republic of Tanzania","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","4"
"Food Balances (2010-)","United Republic of Tanzania","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.42"
"Food Balances (2010-)","United Republic of Tanzania","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.28"
"Food Balances (2010-)","United States of America","Production","Poultry Meat","2017","1000 tonnes","21914"
"Food Balances (2010-)","United States of America","Import Quantity","Poultry Meat","2017","1000 tonnes","123"
"Food Balances (2010-)","United States of America","Stock Variation","Poultry Meat","2017","1000 tonnes","40"
"Food Balances (2010-)","United States of America","Export Quantity","Poultry Meat","2017","1000 tonnes","3692"
"Food Balances (2010-)","United States of America","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","18305"
"Food Balances (2010-)","United States of America","Processing","Poultry Meat","2017","1000 tonnes","77"
"Food Balances (2010-)","United States of America","Other uses (non-food)","Poultry Meat","2017","1000 tonnes","89"
"Food Balances (2010-)","United States of America","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","United States of America","Food","Poultry Meat","2017","1000 tonnes","18140"
"Food Balances (2010-)","United States of America","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","55.8"
"Food Balances (2010-)","United States of America","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","220"
"Food Balances (2010-)","United States of America","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","19.98"
"Food Balances (2010-)","United States of America","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","14.85"
"Food Balances (2010-)","Uruguay","Production","Poultry Meat","2017","1000 tonnes","33"
"Food Balances (2010-)","Uruguay","Import Quantity","Poultry Meat","2017","1000 tonnes","3"
"Food Balances (2010-)","Uruguay","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Uruguay","Export Quantity","Poultry Meat","2017","1000 tonnes","3"
"Food Balances (2010-)","Uruguay","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","33"
"Food Balances (2010-)","Uruguay","Processing","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Uruguay","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Uruguay","Food","Poultry Meat","2017","1000 tonnes","32"
"Food Balances (2010-)","Uruguay","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","9.17"
"Food Balances (2010-)","Uruguay","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","33"
"Food Balances (2010-)","Uruguay","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","2.98"
"Food Balances (2010-)","Uruguay","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","2.24"
"Food Balances (2010-)","Uzbekistan","Production","Poultry Meat","2017","1000 tonnes","58"
"Food Balances (2010-)","Uzbekistan","Import Quantity","Poultry Meat","2017","1000 tonnes","8"
"Food Balances (2010-)","Uzbekistan","Stock Variation","Poultry Meat","2017","1000 tonnes","-2"
"Food Balances (2010-)","Uzbekistan","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
